cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
12772	chrX	17302837	17302850	+	3	17302838	328	273	17302838	17302839	2
12773	chrX	17423518	17423552	+	5	17423519	115	63	17423519	17423550	32
12774	chrX	17579832	17579865	+	4	17579863	1406	703	17579859	17579865	7
12775	chrX	17589955	17590016	+	10	17589983	1026	322	17589983	17590013	31
12776	chrX	17590076	17590141	+	13	17590107	116	18	17590077	17590135	59
12777	chrX	17590206	17590269	+	7	17590256	19	8	17590207	17590261	55
12778	chrX	17599599	17599675	+	8	17599600	406	82	17599600	17599640	41
12779	chrX	17602699	17602700	+	1	17602700	188	188	17602700	17602700	1
12780	chrX	17632287	17632443	+	43	17632323	5571	976	17632291	17632356	66
12781	chrX	17636266	17636327	+	12	17636301	1096	518	17636295	17636324	30
12782	chrX	17657301	17657457	+	29	17657373	6432	1808	17657372	17657414	43
12783	chrX	17668811	17668812	+	1	17668812	90	90	17668812	17668812	1
12784	chrX	17703317	17703422	+	15	17703359	999	368	17703349	17703412	64
12785	chrX	17703585	17703620	+	2	17703586	31	19	17703586	17703620	35
12786	chrX	17710133	17710150	+	4	17710145	1078	1003	17710145	17710145	1
12787	chrX	17723202	17723207	+	3	17723203	528	489	17723203	17723203	1
12788	chrX	17738407	17738424	+	6	17738413	1286	1090	17738413	17738413	1
12789	chrX	17790935	17790980	+	4	17790968	49	25	17790968	17790980	13
12790	chrX	17830812	17830848	+	9	17830830	6734	6177	17830830	17830830	1
12791	chrX	17842135	17842216	+	21	17842201	1972	243	17842160	17842209	50
12792	chrX	17844948	17844991	+	5	17844988	418	188	17844949	17844991	43
12793	chrX	17850460	17850528	+	16	17850461	533	375	17850461	17850492	32
12794	chrX	17857117	17857186	+	8	17857140	185	34	17857134	17857186	53
12795	chrX	17857425	17857460	+	3	17857460	78	31	17857426	17857460	35
12796	chrX	17857983	17858003	+	2	17858003	74	54	17857984	17858003	20
12797	chrX	17860975	17861123	+	22	17861025	1837	460	17861005	17861077	73
12798	chrX	17907668	17907807	+	16	17907709	2781	764	17907709	17907755	47
12799	chrX	17911463	17911464	+	1	17911464	340	340	17911464	17911464	1
12800	chrX	17918666	17918676	+	2	17918667	2	1	17918667	17918676	10
12801	chrX	18064512	18064542	+	2	18064513	2	1	18064513	18064542	30
12802	chrX	18085759	18085808	+	7	18085763	666	414	18085763	18085792	30
12803	chrX	18091240	18091363	+	41	18091329	5369	1847	18091249	18091332	84
12804	chrX	18092270	18092273	+	2	18092271	47	26	18092271	18092273	3
12805	chrX	18093138	18093147	+	2	18093147	38	20	18093139	18093147	9
12806	chrX	18101962	18102054	+	13	18101982	698	189	18101982	18102016	35
12807	chrX	18177595	18177607	+	4	18177596	757	579	18177596	18177600	5
12808	chrX	18366345	18366348	+	2	18366346	56	36	18366346	18366348	3
12809	chrX	18366570	18366585	+	4	18366585	641	481	18366575	18366585	11
12810	chrX	18370985	18371052	+	11	18371002	1132	287	18370989	18371018	30
12811	chrX	18380079	18380182	+	23	18380107	822	120	18380089	18380142	54
12812	chrX	18387921	18387925	+	3	18387923	918	810	18387923	18387923	1
12813	chrX	18415397	18415480	+	15	18415420	752	281	18415401	18415420	20
12814	chrX	18480074	18480140	+	5	18480140	262	94	18480075	18480140	66
12815	chrX	18515369	18515512	+	27	18515432	3575	621	18515408	18515480	73
12816	chrX	18528665	18528728	+	8	18528686	1255	901	18528676	18528695	20
12817	chrX	18534664	18534665	+	1	18534665	448	448	18534665	18534665	1
12818	chrX	18566288	18566340	+	10	18566337	481	208	18566310	18566340	31
12819	chrX	18648180	18648226	+	15	18648226	1335	246	18648183	18648226	44
12820	chrX	18657760	18657821	+	7	18657761	430	138	18657761	18657807	47
12821	chrX	18775203	18775284	+	13	18775234	9572	5566	18775232	18775234	3
12822	chrX	18783852	18783915	+	4	18783853	101	33	18783853	18783915	63
12823	chrX	18788502	18788616	+	13	18788535	976	238	18788530	18788611	82
12824	chrX	18813232	18813239	+	2	18813239	52	27	18813233	18813239	7
12825	chrX	18813318	18813339	+	3	18813323	201	127	18813319	18813339	21
12826	chrX	18830582	18830652	+	9	18830609	344	109	18830593	18830644	52
12827	chrX	18832682	18832720	+	8	18832714	1197	499	18832683	18832714	32
12828	chrX	18843635	18843675	+	8	18843656	465	212	18843650	18843664	15
12829	chrX	18858183	18858264	+	17	18858207	1183	666	18858195	18858258	64
12830	chrX	18863867	18863968	+	26	18863956	2745	1038	18863930	18863962	33
12831	chrX	18864163	18864168	+	2	18864168	4	3	18864164	18864168	5
12832	chrX	18884495	18884606	+	22	18884535	1383	320	18884514	18884587	74
12833	chrX	18900407	18900412	+	4	18900411	1588	1417	18900411	18900411	1
12834	chrX	18930334	18930346	+	5	18930335	696	478	18930335	18930340	6
12835	chrX	19077724	19077728	+	2	19077725	122	102	19077725	19077728	4
12836	chrX	19124788	19124874	+	4	19124814	152	65	19124789	19124874	86
12837	chrX	19180149	19180271	+	32	19180214	4943	1342	19180178	19180249	72
12838	chrX	19181433	19181451	+	2	19181434	11	8	19181434	19181451	18
12839	chrX	19183424	19183426	+	2	19183425	155	100	19183425	19183426	2
12840	chrX	19190188	19190265	+	18	19190214	2046	457	19190214	19190246	33
12841	chrX	19193514	19193628	+	18	19193566	1198	370	19193550	19193596	47
12842	chrX	19208814	19208823	+	2	19208823	52	33	19208815	19208823	9
12843	chrX	19243621	19243704	+	19	19243658	854	119	19243633	19243691	59
12844	chrX	19261820	19261913	+	18	19261913	1356	351	19261821	19261913	93
12845	chrX	19353184	19353190	+	5	19353185	2253	1051	19353185	19353188	4
12846	chrX	19475072	19475111	+	3	19475073	166	64	19475073	19475111	39
12847	chrX	19480081	19480095	+	3	19480090	3	1	19480082	19480095	14
12848	chrX	19480262	19480431	+	38	19480361	4755	969	19480277	19480420	144
12849	chrX	19480560	19480592	+	3	19480575	134	92	19480561	19480592	32
12850	chrX	19492391	19492513	+	41	19492430	6560	1563	19492422	19492469	48
12851	chrX	19495480	19495616	+	19	19495503	1557	297	19495483	19495555	73
12852	chrX	19496682	19496728	+	5	19496683	228	76	19496683	19496725	43
12853	chrX	19498351	19498357	+	4	19498357	544	241	19498355	19498357	3
12854	chrX	19501080	19501081	+	1	19501081	186	186	19501081	19501081	1
12855	chrX	19504412	19504473	+	9	19504424	1043	697	19504416	19504442	27
12856	chrX	19505875	19505935	+	5	19505929	98	36	19505876	19505935	60
12857	chrX	19509669	19509744	+	11	19509740	4285	3386	19509710	19509740	31
12858	chrX	19509795	19509805	+	3	19509805	109	49	19509796	19509805	10
12859	chrX	19510882	19510892	+	2	19510883	2	1	19510883	19510892	10
12860	chrX	19522033	19522044	+	3	19522034	5	2	19522034	19522044	11
12861	chrX	19522092	19522208	+	24	19522105	2202	598	19522100	19522144	45
12862	chrX	19522322	19522379	+	4	19522363	136	62	19522323	19522379	57
12863	chrX	19522420	19522421	+	1	19522421	247	247	19522421	19522421	1
12864	chrX	19528333	19528363	+	5	19528339	155	43	19528334	19528363	30
12865	chrX	19533821	19533831	+	4	19533826	359	169	19533826	19533831	6
12866	chrX	19566202	19566211	+	2	19566203	67	46	19566203	19566211	9
12867	chrX	19587300	19587340	+	4	19587316	51	33	19587316	19587340	25
12868	chrX	19597984	19598156	+	59	19598053	60157	28238	19598048	19598055	8
12869	chrX	19598431	19598432	+	1	19598432	109	109	19598432	19598432	1
12870	chrX	19598487	19598689	+	20	19598489	1396	401	19598489	19598664	176
12871	chrX	19598772	19598796	+	4	19598796	132	71	19598773	19598796	24
12872	chrX	19605147	19605230	+	23	19605207	10984	4478	19605202	19605207	6
12873	chrX	19605331	19605396	+	4	19605396	141	87	19605332	19605396	65
12874	chrX	19605617	19605660	+	3	19605621	130	72	19605618	19605660	43
12875	chrX	19610137	19610138	+	1	19610138	95	95	19610138	19610138	1
12876	chrX	19613686	19613771	+	13	19613741	769	218	19613720	19613744	25
12877	chrX	19616165	19616257	+	30	19616231	4533	508	19616179	19616233	55
12878	chrX	19623106	19623165	+	7	19623126	420	283	19623126	19623141	16
12879	chrX	19638741	19638758	+	3	19638754	7	5	19638742	19638758	17
12880	chrX	19638859	19639150	+	43	19638870	2860	356	19638870	19639049	180
12881	chrX	19639235	19639278	+	3	19639278	541	469	19639253	19639278	26
12882	chrX	19643320	19643451	+	55	19643438	19755	3313	19643361	19643438	78
12883	chrX	19644013	19644029	+	2	19644029	32	21	19644014	19644029	16
12884	chrX	19652332	19652386	+	12	19652368	380	63	19652342	19652373	32
12885	chrX	19664521	19664637	+	19	19664597	1377	507	19664567	19664626	60
12886	chrX	19667224	19667296	+	10	19667292	1828	1276	19667243	19667292	50
12887	chrX	19667391	19667396	+	2	19667396	112	75	19667392	19667396	5
12888	chrX	19667506	19667512	+	2	19667512	9	5	19667507	19667512	6
12889	chrX	19667555	19667588	+	3	19667588	9	4	19667556	19667588	33
12890	chrX	19683761	19683925	+	45	19683814	7704	2243	19683809	19683864	56
12891	chrX	19684424	19684455	+	2	19684455	19	17	19684425	19684455	31
12892	chrX	19686972	19686975	+	3	19686974	76	43	19686973	19686975	3
12893	chrX	19697023	19697218	+	53	19697130	10227	1502	19697063	19697142	80
12894	chrX	19697353	19697357	+	2	19697357	32	19	19697354	19697357	4
12895	chrX	19699445	19699466	+	2	19699446	76	45	19699446	19699466	21
12896	chrX	19704145	19704150	+	2	19704146	37	19	19704146	19704150	5
12897	chrX	19704315	19704396	+	14	19704359	1246	246	19704344	19704389	46
12898	chrX	19730977	19731092	+	21	19731029	2617	1193	19731006	19731035	30
12899	chrX	19744356	19744513	+	26	19744433	2224	662	19744433	19744491	59
12900	chrX	19746047	19746159	+	28	19746105	2638	745	19746078	19746133	56
12901	chrX	19748313	19748372	+	5	19748339	8	3	19748314	19748372	59
12902	chrX	19748890	19748966	+	13	19748928	759	198	19748919	19748958	40
12903	chrX	19750770	19750859	+	14	19750817	2053	1364	19750803	19750817	15
12904	chrX	19750957	19750962	+	3	19750962	174	122	19750958	19750962	5
12905	chrX	19812661	19812700	+	6	19812672	9	3	19812662	19812700	39
12906	chrX	19815961	19816129	+	46	19816019	8635	2207	19816016	19816046	31
12907	chrX	19852216	19852300	+	20	19852217	1267	325	19852217	19852287	71
12908	chrX	19866151	19866194	+	7	19866152	384	110	19866152	19866175	24
12909	chrX	19887349	19887356	+	4	19887353	1211	1124	19887353	19887353	1
12910	chrX	20110949	20111009	+	6	20110957	65	38	20110956	20110961	6
12911	chrX	20122456	20122460	+	2	20122460	681	625	20122460	20122460	1
12912	chrX	20140990	20141102	+	21	20141049	182	72	20141017	20141055	39
12913	chrX	20148125	20148131	+	2	20148131	121	96	20148126	20148131	6
12914	chrX	20166654	20166786	+	21	20166729	3199	1373	20166675	20166729	55
12915	chrX	20166849	20166864	+	2	20166864	40	28	20166850	20166864	15
12916	chrX	20166934	20166978	+	4	20166943	259	139	20166935	20166945	11
12917	chrX	20170224	20170346	+	23	20170231	864	189	20170225	20170271	47
12918	chrX	20239870	20239874	+	2	20239874	78	52	20239871	20239874	4
12919	chrX	20251309	20251462	+	26	20251347	3899	1353	20251344	20251399	56
12920	chrX	20251519	20251666	+	21	20251588	764	217	20251561	20251620	60
12921	chrX	20252259	20252292	+	2	20252260	88	63	20252260	20252292	33
12922	chrX	20368841	20368873	+	3	20368873	14	8	20368842	20368873	32
12923	chrX	20391407	20391517	+	31	20391454	3261	624	20391438	20391492	55
12924	chrX	20394394	20394465	+	9	20394399	884	406	20394395	20394399	5
12925	chrX	20424085	20424105	+	5	20424086	188	62	20424086	20424105	20
12926	chrX	20429688	20429691	+	2	20429689	79	49	20429689	20429691	3
12927	chrX	20430143	20430168	+	2	20430168	68	41	20430144	20430168	25
12928	chrX	20430235	20430244	+	4	20430244	318	106	20430236	20430244	9
12929	chrX	20449344	20449345	+	1	20449345	287	287	20449345	20449345	1
12930	chrX	20468350	20468389	+	4	20468387	1150	506	20468351	20468389	39
12931	chrX	20468542	20468545	+	2	20468543	104	86	20468543	20468545	3
12932	chrX	20511529	20511582	+	7	20511582	488	175	20511549	20511582	34
12933	chrX	20657219	20657238	+	3	20657238	680	633	20657238	20657238	1
12934	chrX	20658934	20658938	+	2	20658938	80	44	20658935	20658938	4
12935	chrX	20668298	20668323	+	2	20668323	11	10	20668323	20668323	1
12936	chrX	21035363	21035546	+	49	21035488	16222	8726	21035471	21035494	24
12937	chrX	21038837	21038838	+	1	21038838	112	112	21038838	21038838	1
12938	chrX	21042486	21042493	+	3	21042490	527	388	21042487	21042490	4
12939	chrX	21043068	21043107	+	11	21043073	4284	2242	21043072	21043075	4
12940	chrX	21045245	21045264	+	3	21045264	387	293	21045263	21045264	2
12941	chrX	21046393	21046412	+	2	21046394	212	187	21046394	21046412	19
12942	chrX	21053962	21054018	+	5	21054004	309	146	21053969	21054007	39
12943	chrX	21054499	21054553	+	6	21054551	2058	1721	21054548	21054551	4
12944	chrX	21117109	21117210	+	20	21117181	1058	343	21117144	21117210	67
12945	chrX	21117356	21117401	+	3	21117401	81	33	21117357	21117401	45
12946	chrX	21123774	21123790	+	7	21123785	3300	2632	21123784	21123785	2
12947	chrX	21193254	21193273	+	3	21193273	8	6	21193255	21193273	19
12948	chrX	21285274	21285288	+	4	21285287	25	11	21285285	21285288	4
12949	chrX	21316025	21316119	+	34	21316086	7804	2868	21316055	21316093	39
12950	chrX	21324299	21324445	+	22	21324434	1120	265	21324351	21324434	84
12951	chrX	21339741	21339748	+	4	21339742	155	81	21339742	21339748	7
12952	chrX	21339795	21339823	+	7	21339796	724	404	21339796	21339817	22
12953	chrX	21345344	21345486	+	39	21345361	9517	2819	21345358	21345417	60
12954	chrX	21350268	21350353	+	13	21350326	747	297	21350289	21350340	52
12955	chrX	21358272	21358373	+	14	21358289	3007	1484	21358279	21358311	33
12956	chrX	21363086	21363141	+	6	21363090	424	229	21363087	21363141	55
12957	chrX	21368036	21368043	+	5	21368041	740	605	21368038	21368041	4
12958	chrX	21369640	21369668	+	2	21369641	37	19	21369641	21369668	28
12959	chrX	21374304	21374319	+	4	21374314	1082	953	21374314	21374314	1
12960	chrX	21374495	21374507	+	3	21374496	4	2	21374496	21374507	12
12961	chrX	21375424	21375427	+	2	21375425	162	138	21375425	21375427	3
12962	chrX	21388955	21388996	+	9	21388996	348	98	21388959	21388996	38
12963	chrX	21520174	21520179	+	2	21520175	318	260	21520175	21520179	5
12964	chrX	21631889	21631891	+	2	21631891	247	211	21631890	21631891	2
12965	chrX	22217347	22217389	+	6	22217384	14	5	22217357	22217387	31
12966	chrX	22444697	22444817	+	20	22444754	1069	142	22444748	22444794	47
12967	chrX	22455797	22455866	+	14	22455836	1559	418	22455805	22455841	37
12968	chrX	22463726	22463729	+	2	22463727	4	3	22463727	22463729	3
12969	chrX	22473690	22473757	+	10	22473738	375	96	22473691	22473753	63
12970	chrX	22482361	22482395	+	5	22482362	49	17	22482362	22482386	25
12971	chrX	22482594	22482723	+	17	22482633	210	67	22482595	22482663	69
12972	chrX	22487157	22487266	+	14	22487161	1678	1031	22487161	22487240	80
12973	chrX	22491579	22491610	+	10	22491605	2697	1178	22491596	22491609	14
12974	chrX	22515198	22515199	+	1	22515199	100	100	22515199	22515199	1
12975	chrX	22529928	22530007	+	9	22529987	532	233	22529968	22530007	40
12976	chrX	22540494	22540521	+	2	22540495	39	21	22540495	22540521	27
12977	chrX	22540752	22540759	+	2	22540759	371	370	22540759	22540759	1
12978	chrX	22540874	22540913	+	2	22540875	2	1	22540875	22540913	39
12979	chrX	22872760	22872776	+	3	22872767	155	76	22872761	22872776	16
12980	chrX	22872874	22872905	+	4	22872878	7	4	22872875	22872905	31
12981	chrX	23013467	23013554	+	16	23013511	1752	677	23013495	23013511	17
12982	chrX	23082742	23082800	+	6	23082743	617	233	23082743	23082767	25
12983	chrX	23097358	23097416	+	4	23097359	80	31	23097359	23097416	58
12984	chrX	23097506	23097600	+	15	23097547	1008	274	23097509	23097584	76
12985	chrX	23106003	23106054	+	6	23106050	87	33	23106004	23106050	47
12986	chrX	23441789	23441810	+	4	23441790	71	24	23441790	23441810	21
12987	chrX	54549	54581	-	2	54581	46	24	54550	54581	32
12988	chrX	54783	54827	-	4	54827	352	217	54804	54827	24
12989	chrX	245803	245861	-	10	245833	884	339	245833	245855	23
12990	chrX	263993	263996	-	3	263995	1027	979	263995	263995	1
12991	chrX	279503	279578	-	14	279567	735	100	279515	279572	58
12992	chrX	428250	428254	-	2	428254	174	119	428251	428254	4
12993	chrX	469332	469333	-	1	469333	277	277	469333	469333	1
12994	chrX	470719	470724	-	2	470724	166	143	470720	470724	5
12995	chrX	476508	476612	-	19	476557	1570	331	476513	476574	62
12996	chrX	479310	479314	-	2	479311	77	44	479311	479314	4
12997	chrX	487501	487600	-	12	487558	924	200	487554	487575	22
12998	chrX	493482	493493	-	5	493492	2654	2293	493492	493492	1
12999	chrX	497464	497489	-	2	497465	249	147	497465	497489	25
13000	chrX	523219	523222	-	3	523221	301	198	523220	523222	3
13001	chrX	529792	529880	-	14	529837	720	103	529831	529863	33
13002	chrX	617523	617609	-	13	617591	1738	288	617528	617591	64
13003	chrX	620150	620271	-	14	620198	764	286	620182	620234	53
13004	chrX	621139	621253	-	22	621183	2351	667	621170	621204	35
13005	chrX	625072	625244	-	76	625194	35058	6070	625159	625210	52
13006	chrX	628767	628917	-	13	628878	542	86	628776	628900	125
13007	chrX	629030	629037	-	2	629037	78	41	629031	629037	7
13008	chrX	629110	629153	-	3	629140	109	50	629111	629153	43
13009	chrX	629319	629502	-	75	629403	115264	24494	629402	629417	16
13010	chrX	635439	635544	-	14	635541	873	258	635463	635541	79
13011	chrX	654160	654215	-	6	654166	45	19	654161	654215	55
13012	chrX	655668	655673	-	2	655673	78	58	655669	655673	5
13013	chrX	655880	656065	-	24	656033	1991	454	655956	656044	89
13014	chrX	764369	764376	-	2	764370	83	62	764370	764376	7
13015	chrX	764437	764446	-	3	764445	576	512	764445	764445	1
13016	chrX	764510	764529	-	3	764529	73	33	764511	764529	19
13017	chrX	764621	764667	-	3	764628	83	37	764622	764667	46
13018	chrX	764786	764838	-	3	764817	85	36	764787	764838	52
13019	chrX	765097	765159	-	22	765124	29403	20875	765123	765125	3
13020	chrX	790101	790111	-	4	790103	259	175	790102	790111	10
13021	chrX	800788	800827	-	6	800795	219	78	800789	800823	35
13022	chrX	801015	801038	-	4	801016	143	42	801016	801038	23
13023	chrX	801293	801477	-	33	801365	2893	606	801344	801473	130
13024	chrX	847152	847185	-	4	847153	399	272	847153	847182	30
13025	chrX	884481	884482	-	1	884482	112	112	884482	884482	1
13026	chrX	909211	909215	-	2	909212	185	143	909212	909215	4
13027	chrX	927531	927595	-	12	927569	524	80	927532	927595	64
13028	chrX	928018	928054	-	4	928051	234	111	928019	928051	33
13029	chrX	940727	940821	-	12	940758	741	227	940751	940814	64
13030	chrX	945771	945772	-	1	945772	135	135	945772	945772	1
13031	chrX	985634	985646	-	3	985635	239	218	985635	985635	1
13032	chrX	1011524	1011668	-	34	1011607	6041	1696	1011604	1011640	37
13033	chrX	1026685	1026715	-	8	1026700	953	473	1026686	1026703	18
13034	chrX	1030513	1030543	-	8	1030516	353	81	1030516	1030537	22
13035	chrX	1134887	1134895	-	6	1134892	2204	2020	1134892	1134892	1
13036	chrX	1215130	1215161	-	4	1215131	131	40	1215131	1215161	31
13037	chrX	1235049	1235058	-	5	1235053	2109	1647	1235050	1235053	4
13038	chrX	1236593	1236691	-	17	1236604	1107	204	1236604	1236677	74
13039	chrX	1239847	1239881	-	4	1239881	139	40	1239848	1239881	34
13040	chrX	1274931	1274934	-	2	1274932	620	587	1274932	1274932	1
13041	chrX	1275292	1275293	-	1	1275293	146	146	1275293	1275293	1
13042	chrX	1322351	1322394	-	3	1322356	299	219	1322352	1322356	5
